PROVINSI,KABUPATEN,KECAMATAN,KELURAHAN,SUNTIK,PIL,KONDOM,IMPLAN,IUD,VASEKTOMI,TUBEKTOMI,PUS,PUS_KB,PUS_TIDAK_KB,PB,PA,MKJP,KBPP,UNMET_NEED,BULAN
SULAWESI BARAT,MAMASA,BAMBANG,ULUMAMBI BARAT,27,12,14,12,20,12,14,16,16,19,31,67,50,14,17,OKTOBER
SULAWESI BARAT,MAMASA,BAMBANG,LIMBADEBATA,23,12,19,19,12,10,19,16,13,13,41,95,49,44,23,OKTOBER
SULAWESI BARAT,MAMASA,BAMBANG,TANETE TOMBA,29,18,10,11,15,12,20,15,11,10,47,71,26,21,24,OKTOBER
SULAWESI BARAT,MAMASA,BAMBANG,BAMBANG,26,10,14,14,13,17,13,15,19,12,41,48,96,50,19,OKTOBER
SULAWESI BARAT,MAMASA,BAMBANG,RANTELEMO,10,16,19,18,19,16,10,18,19,17,47,80,43,33,17,OKTOBER
SULAWESI BARAT,MAMASA,BAMBANG,SALUDENGEN,29,13,11,15,12,12,13,18,11,10,37,32,37,48,14,OKTOBER
SULAWESI BARAT,MAMASA,BAMBANG,ULUMAMBI,10,20,17,17,17,11,11,13,10,16,19,31,81,24,22,OKTOBER
SULAWESI BARAT,MAMASA,BAMBANG,BAMBANG TIMUR,24,17,15,17,11,17,19,19,13,17,49,83,26,21,21,OKTOBER
SULAWESI BARAT,MAMASA,BAMBANG,MINANGA,30,11,13,16,12,16,18,12,14,11,32,51,100,36,10,OKTOBER
SULAWESI BARAT,MAMASA,BAMBANG,SIKAMASE,29,11,15,16,19,11,17,15,17,17,22,92,36,45,21,OKTOBER
SULAWESI BARAT,MAMASA,BAMBANG,RANTETARIMA,22,17,10,11,15,20,20,13,16,12,43,36,43,29,20,OKTOBER
SULAWESI BARAT,MAMASA,BAMBANG,SALURURU,20,12,11,17,17,18,17,12,16,16,47,75,87,41,25,OKTOBER
SULAWESI BARAT,MAMASA,BAMBANG,SALUTABANG,28,19,12,17,17,19,11,11,11,15,20,11,89,35,15,OKTOBER
SULAWESI BARAT,MAMASA,BAMBANG,BALATANA,25,14,13,10,18,19,14,20,16,15,11,37,43,26,16,OKTOBER
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,BUNTUMALANGKA,29,17,11,12,17,14,16,19,19,12,40,52,44,48,20,OKTOBER
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,RANTEBERAN,16,13,12,20,13,12,20,16,13,13,11,52,86,20,10,OKTOBER
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,KEBANGA,15,19,12,11,19,16,15,20,15,17,26,33,74,12,18,OKTOBER
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,SALURINDU,13,13,12,19,14,15,10,19,19,15,27,59,39,32,15,OKTOBER
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,TAORA,22,13,12,19,13,13,17,15,12,11,27,61,54,12,10,OKTOBER
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,KABAE,20,19,11,16,18,17,13,19,15,18,17,89,48,21,19,OKTOBER
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,SALUTAMBUN BARAT,11,17,16,16,18,17,17,17,20,16,37,21,61,42,16,OKTOBER
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,PENATANGAN,14,14,13,16,12,12,16,16,13,11,27,58,38,40,14,OKTOBER
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,SALUTAMBUN TIMUR,28,17,14,14,10,18,19,16,14,20,44,28,17,49,11,OKTOBER
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,SALUTAMBUN,11,11,13,14,20,12,17,16,17,12,21,65,77,15,20,OKTOBER
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,ARALLE TIMUR,15,20,18,11,18,19,17,11,20,20,20,31,85,39,19,OKTOBER
SULAWESI BARAT,MAMASA,MAMASA,MAMASA,22,18,15,13,14,11,15,18,11,19,49,42,58,38,22,OKTOBER
SULAWESI BARAT,MAMASA,MAMASA,RAMBUSARATU,13,18,10,18,17,14,11,19,15,11,17,18,66,36,16,OKTOBER
SULAWESI BARAT,MAMASA,MAMASA,OSANGO,20,14,20,16,19,12,13,16,14,14,22,76,21,26,20,OKTOBER
SULAWESI BARAT,MAMASA,MAMASA,LAMBANAN,19,20,18,17,14,16,14,11,20,12,20,82,69,16,16,OKTOBER
SULAWESI BARAT,MAMASA,MAMASA,LEMBANA SALULO,22,18,20,19,16,20,16,20,15,16,29,15,81,14,25,OKTOBER
SULAWESI BARAT,MAMASA,MAMASA,TAUPE,25,11,16,17,19,19,18,11,15,19,28,59,32,10,18,OKTOBER
SULAWESI BARAT,MAMASA,MAMASA,BUNTU BUDA,15,14,13,17,13,14,18,19,15,18,25,50,10,49,17,OKTOBER
SULAWESI BARAT,MAMASA,MAMASA,TONDOK BAKARU,16,13,13,18,16,10,18,15,15,17,36,68,58,49,16,OKTOBER
SULAWESI BARAT,MAMASA,MAMASA,PEBASSIAN,17,11,17,19,15,13,17,14,16,20,32,28,84,38,22,OKTOBER
SULAWESI BARAT,MAMASA,MAMASA,MAMBULILING,10,19,15,10,20,14,10,11,12,11,44,55,38,37,25,OKTOBER
SULAWESI BARAT,MAMASA,MAMASA,BOMBONG LAMBE,24,13,14,15,12,15,20,18,17,20,47,35,78,45,13,OKTOBER
SULAWESI BARAT,MAMASA,MAMASA,BUBUN BATU,16,19,18,19,20,11,16,16,11,15,44,20,65,32,13,OKTOBER
SULAWESI BARAT,MAMASA,MAMBI,MAMBI,27,17,16,17,17,15,19,18,19,18,47,32,48,25,20,OKTOBER
SULAWESI BARAT,MAMASA,MAMBI,TALIPUKKI,17,14,18,12,11,16,13,12,11,13,25,100,12,20,25,OKTOBER
SULAWESI BARAT,MAMASA,MAMBI,RANTEBULAHAN,20,17,16,12,17,17,13,11,20,13,50,75,87,49,19,OKTOBER
SULAWESI BARAT,MAMASA,MAMBI,SONDONGLAYU,26,13,13,10,10,13,20,15,12,10,10,68,24,26,20,OKTOBER
SULAWESI BARAT,MAMASA,MAMBI,SALUBANUA,17,11,18,20,20,13,19,15,14,14,22,49,56,31,25,OKTOBER
SULAWESI BARAT,MAMASA,MAMBI,TAPALINA,12,10,10,11,10,20,15,15,14,14,10,73,89,10,23,OKTOBER
SULAWESI BARAT,MAMASA,MAMBI,SENDANA,14,13,10,10,10,15,20,20,17,19,47,98,81,47,18,OKTOBER
SULAWESI BARAT,MAMASA,MAMBI,PAMOSEAN,24,20,12,20,17,14,20,14,13,12,48,43,83,17,22,OKTOBER
SULAWESI BARAT,MAMASA,MAMBI,SELUMAKA,24,17,18,16,11,13,16,19,10,19,17,28,52,25,16,OKTOBER
SULAWESI BARAT,MAMASA,MAMBI,BUJUNG MANURUNG,19,13,20,15,15,15,15,15,10,19,49,33,25,49,23,OKTOBER
SULAWESI BARAT,MAMASA,MAMBI,SALU ALO,15,10,18,20,17,11,12,17,17,20,10,98,28,44,23,OKTOBER
SULAWESI BARAT,MAMASA,MAMBI,INDOBANUA,11,15,16,14,13,10,14,17,16,12,39,60,79,50,24,OKTOBER
SULAWESI BARAT,MAMASA,MAMBI,SALUDURIAN,13,16,18,11,13,14,19,20,13,15,16,78,84,46,15,OKTOBER
SULAWESI BARAT,MAMASA,MEHALAAN,MEHALAAN,21,19,18,17,10,16,18,16,16,15,13,98,55,28,11,OKTOBER
SULAWESI BARAT,MAMASA,MEHALAAN,BOTTENG,26,12,16,12,18,13,11,19,16,18,37,83,12,47,13,OKTOBER
SULAWESI BARAT,MAMASA,MEHALAAN,SALUKONTA,13,13,14,17,18,16,10,19,15,14,44,28,30,43,21,OKTOBER
SULAWESI BARAT,MAMASA,MEHALAAN,MESAKADA,24,14,10,15,10,10,16,14,12,15,48,27,65,41,14,OKTOBER
SULAWESI BARAT,MAMASA,MEHALAAN,MEHALAAN BARAT,20,10,16,19,18,14,13,12,11,14,31,86,27,20,15,OKTOBER
SULAWESI BARAT,MAMASA,MEHALAAN,SALUAHOK,29,15,14,10,20,13,16,20,13,10,34,86,14,19,21,OKTOBER
SULAWESI BARAT,MAMASA,MEHALAAN,SALUBALO,10,16,16,10,19,19,14,13,11,19,47,28,14,23,10,OKTOBER
SULAWESI BARAT,MAMASA,MEHALAAN,PASSEMBUK,11,14,10,12,11,20,15,15,12,16,32,34,87,17,18,OKTOBER
SULAWESI BARAT,MAMASA,MEHALAAN,KONDO,28,20,10,19,16,12,15,19,17,16,34,36,33,22,10,OKTOBER
SULAWESI BARAT,MAMASA,MEHALAAN,LEKO SUKAMAJU,17,15,15,13,13,17,17,14,14,10,10,99,77,18,22,OKTOBER
SULAWESI BARAT,MAMASA,MEHALAAN,ULUMEA,24,11,18,11,15,20,15,11,15,19,47,70,51,15,14,OKTOBER
SULAWESI BARAT,MAMASA,MESSAWA,MESSAWA,12,10,20,20,10,10,17,18,12,14,26,55,77,24,11,OKTOBER
SULAWESI BARAT,MAMASA,MESSAWA,RIPPUNG,30,12,16,11,13,20,15,20,11,18,14,61,61,14,22,OKTOBER
SULAWESI BARAT,MAMASA,MESSAWA,MAKUANG,30,11,10,12,18,15,15,19,16,17,28,41,44,30,15,OKTOBER
SULAWESI BARAT,MAMASA,MESSAWA,SEPANG,29,18,15,15,15,11,17,10,17,15,20,67,84,33,25,OKTOBER
SULAWESI BARAT,MAMASA,MESSAWA,MALIMBONG,12,13,12,17,13,17,17,19,18,19,33,65,66,48,22,OKTOBER
SULAWESI BARAT,MAMASA,MESSAWA,MATANDE,17,11,16,12,15,15,18,14,19,13,12,87,21,42,16,OKTOBER
SULAWESI BARAT,MAMASA,MESSAWA,SIPAI,26,17,17,19,12,17,14,12,16,18,25,70,36,25,11,OKTOBER
SULAWESI BARAT,MAMASA,MESSAWA,PASMA MAMBU,30,20,20,18,14,11,15,19,11,19,36,35,80,49,15,OKTOBER
SULAWESI BARAT,MAMASA,MESSAWA,TANETE BATU,18,13,14,13,19,16,11,15,13,13,14,12,74,33,15,OKTOBER
SULAWESI BARAT,MAMASA,NOSU,NOSU,24,17,12,10,18,11,13,14,15,18,35,98,38,44,10,OKTOBER
SULAWESI BARAT,MAMASA,NOSU,MINANGA,12,16,19,13,17,16,16,20,13,14,44,90,23,27,20,OKTOBER
SULAWESI BARAT,MAMASA,NOSU,BATUPAPAN,21,13,11,15,14,13,17,11,18,14,11,88,44,41,13,OKTOBER
SULAWESI BARAT,MAMASA,NOSU,MASEWWE,22,15,11,13,11,19,17,16,15,10,48,21,63,32,11,OKTOBER
SULAWESI BARAT,MAMASA,NOSU,SIWI,29,16,18,13,16,19,16,20,14,11,42,93,22,28,20,OKTOBER
SULAWESI BARAT,MAMASA,NOSU,MINANGA TIMUR,22,19,15,18,20,10,13,12,13,19,35,24,12,33,14,OKTOBER
SULAWESI BARAT,MAMASA,NOSU,PARINDING,20,13,19,14,14,13,14,20,16,13,24,20,53,24,24,OKTOBER
SULAWESI BARAT,MAMASA,PANA,PANA,17,10,20,20,15,14,17,12,20,10,14,33,89,13,23,OKTOBER
SULAWESI BARAT,MAMASA,PANA,MANIPI,16,14,11,13,16,17,12,18,20,14,41,28,88,15,21,OKTOBER
SULAWESI BARAT,MAMASA,PANA,MAMULLU,15,16,12,15,14,15,19,19,16,16,16,74,31,20,11,OKTOBER
SULAWESI BARAT,MAMASA,PANA,SAPAN,17,17,11,12,16,18,18,16,16,19,33,37,74,42,23,OKTOBER
SULAWESI BARAT,MAMASA,PANA,DATUBARINGAN,29,13,11,11,16,11,14,18,19,16,15,53,55,18,19,OKTOBER
SULAWESI BARAT,MAMASA,PANA,PANURA,21,17,12,12,17,15,13,11,19,12,36,78,87,36,16,OKTOBER
SULAWESI BARAT,MAMASA,PANA,TALLANG BULAWAN,22,13,19,14,10,16,15,14,17,18,14,100,40,42,25,OKTOBER
SULAWESI BARAT,MAMASA,PANA,KARAKA,28,13,10,11,15,20,16,10,11,13,37,51,75,30,10,OKTOBER
SULAWESI BARAT,MAMASA,PANA,ULUSALU,19,13,18,11,11,11,11,18,12,15,41,11,62,49,19,OKTOBER
SULAWESI BARAT,MAMASA,PANA,WERI,12,14,14,17,12,13,20,16,14,10,21,92,24,33,16,OKTOBER
SULAWESI BARAT,MAMASA,PANA,SALUTAMBUN,10,10,15,11,19,17,15,20,19,17,28,57,62,27,21,OKTOBER
SULAWESI BARAT,MAMASA,PANA,SALOAN,29,18,17,18,12,15,16,10,12,16,25,93,98,34,21,OKTOBER
SULAWESI BARAT,MAMASA,PANA,ULUSALU INDAH,17,15,14,18,15,12,16,14,11,18,15,86,86,29,12,OKTOBER
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,SALUMOKANAN,20,10,14,12,19,15,19,17,14,18,14,66,83,28,13,OKTOBER
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,SALUMOKANAN BARAT,18,20,17,10,18,20,13,10,10,18,35,54,73,42,10,OKTOBER
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,BUANGIN,24,14,10,11,11,13,18,18,13,14,42,73,24,41,10,OKTOBER
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,BAMBANG BUDA,26,18,14,17,17,20,18,12,13,14,19,72,71,37,14,OKTOBER
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,LEKO,16,11,16,19,20,16,20,14,16,15,31,19,86,15,25,OKTOBER
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,KIRAK,13,15,12,12,14,16,16,11,10,13,49,21,61,44,12,OKTOBER
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,SALUMOKANAN UTARA,18,13,17,16,13,13,20,10,17,14,49,28,51,37,24,OKTOBER
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,SAMPALE,28,20,11,19,17,20,17,20,20,12,30,32,28,10,13,OKTOBER
SULAWESI BARAT,MAMASA,SESENAPADANG,OROBUA,13,19,17,11,18,14,17,10,10,13,34,69,14,34,17,OKTOBER
SULAWESI BARAT,MAMASA,SESENAPADANG,PALADAN,17,15,15,10,14,16,16,18,19,15,25,20,60,21,17,OKTOBER
SULAWESI BARAT,MAMASA,SESENAPADANG,OROBUA TIMUR,29,12,13,16,15,10,10,17,12,17,25,20,72,50,25,OKTOBER
SULAWESI BARAT,MAMASA,SESENAPADANG,RANTE PUANG,12,13,13,20,20,13,16,19,16,12,34,55,82,48,22,OKTOBER
SULAWESI BARAT,MAMASA,SESENAPADANG,SATENETEAN,22,14,19,10,19,16,10,19,17,20,12,16,50,25,16,OKTOBER
SULAWESI BARAT,MAMASA,SESENAPADANG,LISUAN ADA,27,17,20,10,10,10,17,10,18,13,43,86,19,37,14,OKTOBER
SULAWESI BARAT,MAMASA,SESENAPADANG,OROBUA SELATAN,26,13,12,20,10,12,10,11,20,15,34,38,79,19,19,OKTOBER
SULAWESI BARAT,MAMASA,SESENAPADANG,MALANGKENA PADANG,27,10,19,12,20,20,17,16,15,19,17,30,55,40,19,OKTOBER
SULAWESI BARAT,MAMASA,SESENAPADANG,MALIMBONG,22,20,18,10,10,14,10,20,15,13,33,92,63,40,20,OKTOBER
SULAWESI BARAT,MAMASA,SESENAPADANG,MARAMPAN OROBUA,30,19,10,18,14,20,20,18,10,20,25,13,67,35,17,OKTOBER
SULAWESI BARAT,MAMASA,SUMARORONG,SUMARORONG,21,13,16,18,13,19,11,17,18,19,29,39,100,22,16,OKTOBER
SULAWESI BARAT,MAMASA,SUMARORONG,TABONE,16,10,16,13,13,18,12,17,16,20,43,66,82,43,12,OKTOBER
SULAWESI BARAT,MAMASA,SUMARORONG,BATANG URU,12,13,20,10,11,13,17,18,14,14,24,96,46,15,11,OKTOBER
SULAWESI BARAT,MAMASA,SUMARORONG,SASAKAN,11,12,14,17,15,13,11,20,10,16,23,12,27,48,13,OKTOBER
SULAWESI BARAT,MAMASA,SUMARORONG,TADISI,25,14,16,13,10,13,14,15,19,13,47,37,50,33,24,OKTOBER
SULAWESI BARAT,MAMASA,SUMARORONG,SIBANAWA,23,18,10,11,11,15,13,13,15,14,19,91,74,36,16,OKTOBER
SULAWESI BARAT,MAMASA,SUMARORONG,BATANGNGURU TIMUR,25,15,10,18,13,10,19,19,19,15,20,93,23,11,22,OKTOBER
SULAWESI BARAT,MAMASA,SUMARORONG,SALUBALO,17,16,20,14,14,17,10,16,13,19,32,86,41,49,24,OKTOBER
SULAWESI BARAT,MAMASA,SUMARORONG,BANEA,29,19,11,13,20,17,15,12,10,14,25,65,56,17,10,OKTOBER
SULAWESI BARAT,MAMASA,SUMARORONG,RANTE KAMASE,18,11,15,11,16,13,15,14,17,19,18,39,41,19,15,OKTOBER
SULAWESI BARAT,MAMASA,TABANG,TABANG,23,19,11,17,17,19,20,20,10,12,23,26,20,50,21,OKTOBER
SULAWESI BARAT,MAMASA,TABANG,TADOKALUA,14,15,10,10,13,19,11,10,12,11,28,67,65,11,23,OKTOBER
SULAWESI BARAT,MAMASA,TABANG,TABANG BARAT,15,16,13,16,17,16,20,13,20,19,23,69,16,38,16,OKTOBER
SULAWESI BARAT,MAMASA,TABANG,MASUPU,27,19,14,13,14,15,19,19,18,11,22,81,85,44,18,OKTOBER
SULAWESI BARAT,MAMASA,TABANG,KALAMA,24,16,18,18,19,14,17,16,11,17,19,54,34,47,24,OKTOBER
SULAWESI BARAT,MAMASA,TABANG,BAKADISURA,17,16,20,18,12,10,12,16,17,14,49,81,86,40,19,OKTOBER
SULAWESI BARAT,MAMASA,TABANG,SALUKONA,24,12,16,14,18,13,11,20,19,14,38,35,30,13,15,OKTOBER
SULAWESI BARAT,MAMASA,TABULAHAN,LAKAHANG,28,10,20,19,12,12,19,10,20,18,46,35,31,15,20,OKTOBER
SULAWESI BARAT,MAMASA,TABULAHAN,PERIANGAN,29,15,14,20,17,13,16,13,10,12,30,71,39,47,12,OKTOBER
SULAWESI BARAT,MAMASA,TABULAHAN,MALATIRO,12,15,14,16,18,13,18,11,20,11,22,49,25,40,10,OKTOBER
SULAWESI BARAT,MAMASA,TABULAHAN,TABULAHAN,16,18,17,17,19,19,18,14,20,19,20,29,70,49,25,OKTOBER
SULAWESI BARAT,MAMASA,TABULAHAN,SALULEANG,19,20,11,20,13,11,20,15,15,16,47,25,73,32,22,OKTOBER
SULAWESI BARAT,MAMASA,TABULAHAN,TAMPAK KURRA,25,15,13,10,16,16,14,19,20,10,16,68,26,37,10,OKTOBER
SULAWESI BARAT,MAMASA,TABULAHAN,GANDANG DEWATA,19,14,12,15,10,17,12,19,13,15,33,85,59,34,19,OKTOBER
SULAWESI BARAT,MAMASA,TABULAHAN,BURANA,28,13,19,16,14,20,18,13,18,12,49,42,99,30,16,OKTOBER
SULAWESI BARAT,MAMASA,TABULAHAN,SALUBAKKA,22,10,11,15,19,19,12,20,14,14,49,74,16,36,12,OKTOBER
SULAWESI BARAT,MAMASA,TABULAHAN,PANGANDARAN,24,10,11,17,16,20,12,13,17,18,38,65,83,27,23,OKTOBER
SULAWESI BARAT,MAMASA,TABULAHAN,TALOPAK,16,14,10,14,11,13,13,10,16,18,39,95,20,31,11,OKTOBER
SULAWESI BARAT,MAMASA,TABULAHAN,PEU',22,12,14,16,11,17,17,18,11,15,36,69,47,37,15,OKTOBER
SULAWESI BARAT,MAMASA,TABULAHAN,TIMORO,12,15,18,18,19,16,18,12,11,20,24,38,98,18,16,OKTOBER
SULAWESI BARAT,MAMASA,TABULAHAN,LAKAHANG UTAMA,20,11,11,13,17,11,20,14,10,17,30,98,76,25,14,OKTOBER
SULAWESI BARAT,MAMASA,TANDUK KALUA,MINAKE,18,16,19,20,18,14,14,17,10,15,39,85,48,13,16,OKTOBER
SULAWESI BARAT,MAMASA,TANDUK KALUA,MALABO,17,14,15,14,17,18,12,13,11,17,16,36,99,17,16,OKTOBER
SULAWESI BARAT,MAMASA,TANDUK KALUA,SINDAGAMANIK,15,16,11,19,11,17,14,18,14,18,47,36,18,25,10,OKTOBER
SULAWESI BARAT,MAMASA,TANDUK KALUA,PARONDOBULAWAN,21,18,13,17,18,19,15,20,18,15,30,77,41,34,24,OKTOBER
SULAWESI BARAT,MAMASA,TANDUK KALUA,TAMALANTIK,13,14,11,12,19,12,15,13,18,17,18,17,26,47,11,OKTOBER
SULAWESI BARAT,MAMASA,TANDUK KALUA,MANNABABA,28,16,11,17,17,12,20,16,17,17,39,61,90,50,21,OKTOBER
SULAWESI BARAT,MAMASA,TANDUK KALUA,MESAKADA,30,11,10,12,11,12,16,17,10,12,41,34,78,35,18,OKTOBER
SULAWESI BARAT,MAMASA,TANDUK KALUA,BALLABATU,27,15,10,10,19,16,16,18,13,19,24,79,56,41,13,OKTOBER
SULAWESI BARAT,MAMASA,TANDUK KALUA,PAMBE,21,14,17,12,20,16,12,12,16,13,19,97,59,25,22,OKTOBER
SULAWESI BARAT,MAMASA,TANDUK KALUA,SALURANO,11,16,20,16,20,10,17,14,18,18,17,92,81,19,23,OKTOBER
SULAWESI BARAT,MAMASA,TANDUK KALUA,TALIMBUNG,10,14,20,18,19,16,15,20,18,19,31,18,62,18,25,OKTOBER
SULAWESI BARAT,MAMASA,TANDUK KALUA,KANAN,24,17,10,20,20,18,16,12,15,13,26,69,32,38,14,OKTOBER
SULAWESI BARAT,MAMASA,TAWALIAN,TAWALIAN,30,15,20,13,10,17,10,12,17,20,49,12,14,25,22,OKTOBER
SULAWESI BARAT,MAMASA,TAWALIAN,TAWALIAN TIMUR,15,16,12,10,13,15,19,16,18,10,24,77,10,11,25,OKTOBER
SULAWESI BARAT,MAMASA,TAWALIAN,KARIANGO,19,15,18,15,12,12,17,19,15,14,20,14,51,26,14,OKTOBER
SULAWESI BARAT,MAMASA,TAWALIAN,RANTETANGNGA,28,15,19,13,17,14,14,19,11,14,19,77,73,47,21,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,ALLU,PETOOSANG,22,11,14,10,10,11,16,14,12,13,15,58,14,18,19,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,ALLU,MOMBI,18,18,20,19,19,12,20,20,15,16,36,50,73,18,15,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,ALLU,KALUMAMMANG,22,15,12,12,13,16,10,13,11,13,25,64,75,48,23,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,ALLU,PAO-PAO,13,14,19,16,10,10,19,12,17,15,39,77,21,26,17,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,ALLU,PUPPU URING,13,11,16,15,14,12,19,13,14,17,40,10,71,14,13,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,ALLU,SARAGIAN,25,17,11,18,16,10,10,18,14,12,17,95,27,40,11,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,ALLU,SAYOANG,30,13,11,12,20,10,15,10,19,14,27,15,84,33,13,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,ALLU,ALU,26,15,19,20,16,20,20,20,19,20,30,24,57,28,15,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,ANREAPI,14,13,12,17,11,13,15,12,14,17,13,95,58,48,23,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,DUAMPANUA,21,17,14,18,11,12,14,10,12,20,20,77,92,15,24,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,KELAPA DUA,27,11,11,15,17,10,11,13,11,17,49,24,45,20,11,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,PAPPANDANGAN,21,11,17,11,11,12,17,15,16,13,10,48,59,13,25,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,KUNYI,20,19,13,16,16,12,17,10,17,13,24,55,94,22,24,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,BALANIPA,19,17,19,19,15,13,12,11,19,13,35,71,98,49,12,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,TAMMAJARRA,23,18,11,19,15,12,18,10,14,20,27,98,79,36,14,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,TAMANGGALLE,21,16,18,12,12,15,10,18,16,14,20,74,13,43,17,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,MOSSO,10,10,18,10,16,18,15,18,12,13,39,92,21,35,17,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,GALUNG TULUK,30,15,12,17,13,14,11,17,10,14,36,42,99,49,14,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,SABANG SUBIK,11,15,12,18,10,14,10,12,20,19,19,75,87,30,23,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,PAMBUSUANG,11,20,16,16,18,19,13,19,17,15,37,37,91,16,22,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,BALA,13,17,12,11,13,18,16,14,10,17,37,83,30,32,23,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,LAMBANAN,13,13,13,14,12,17,12,10,10,17,23,58,21,36,20,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,LEGO,20,15,11,11,20,18,12,18,17,20,16,38,91,49,22,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,PALLIS,23,14,18,10,12,13,16,18,14,12,47,39,37,22,14,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,AMASSANGAN,10,15,10,13,17,12,12,13,19,20,28,33,50,12,25,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,TONYAMAN,29,12,14,18,14,11,18,17,12,18,36,24,87,30,24,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,KUAJANG,28,16,12,16,14,18,13,13,14,19,37,24,93,34,25,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,PAKU,12,14,20,12,14,14,14,15,14,13,17,92,35,38,10,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,MIRRING,13,18,11,17,20,17,16,10,16,17,22,97,31,21,12,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,BATETANGNGA,18,19,20,17,19,19,20,17,18,17,47,99,46,16,17,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,MAMMI,21,14,10,18,11,16,16,17,13,13,11,86,47,23,10,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,KALEOK,14,18,17,12,19,15,17,14,16,20,12,99,20,16,19,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,AMOLA,16,16,13,20,14,18,12,16,14,20,13,18,90,36,17,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,REA,24,19,19,15,19,13,15,11,14,20,45,63,22,39,20,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BULO,BULO,13,10,19,20,17,11,20,16,12,20,42,89,49,43,21,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BULO,PULLIWA,23,17,19,18,10,18,13,13,18,15,16,57,16,20,24,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BULO,PATAMBANUA,17,12,19,12,18,17,20,16,10,18,25,61,11,35,22,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BULO,KAROMBANG,11,13,15,16,11,13,13,15,13,10,31,20,35,44,16,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BULO,DAALA TIMUR,14,12,17,16,18,20,13,18,20,12,12,98,44,11,24,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BULO,LENGGO,11,13,11,16,12,20,19,15,10,18,30,96,12,20,20,OKTOBER
SULAWESI BARAT,POLEWALI MANDAR,BULO,SABURA,15,15,18,14,14,11,11,11,16,20,49,85,61,39,13,OKTOBER
