PROVINSI,KABUPATEN,KECAMATAN,KELURAHAN,Sasaran,Persen_Ukur_Timbang,Stunting,Wasting,Underweight,BULAN
SULAWESI BARAT,MAMASA,SUMARORONG,SUMARORONG,237,89.87,47,17,49,NOVEMBER
SULAWESI BARAT,MAMASA,SUMARORONG,TABONE,188,90.96,37,29,57,NOVEMBER
SULAWESI BARAT,MAMASA,SUMARORONG,BATANG URU,523,86.42,108,39,102,NOVEMBER
SULAWESI BARAT,MAMASA,SUMARORONG,SASAKAN,193,96.89,32,9,36,NOVEMBER
SULAWESI BARAT,MAMASA,SUMARORONG,TADISI,206,68.93,28,25,43,NOVEMBER
SULAWESI BARAT,MAMASA,SUMARORONG,SIBANAWA,347,89.63,55,23,72,NOVEMBER
SULAWESI BARAT,MAMASA,SUMARORONG,BATANGNGURU TIMUR,57,87.72,7,8,13,NOVEMBER
SULAWESI BARAT,MAMASA,SUMARORONG,SALUBALO,359,89.69,61,7,54,NOVEMBER
SULAWESI BARAT,MAMASA,SUMARORONG,BANEA,197,98.98,35,9,32,NOVEMBER
SULAWESI BARAT,MAMASA,SUMARORONG,RANTE KAMASE,114,96.49,17,4,14,NOVEMBER
SULAWESI BARAT,MAMASA,TABANG,TABANG,229,88.65,36,4,28,NOVEMBER
SULAWESI BARAT,MAMASA,TABANG,TADOKALUA,448,93.75,72,14,64,NOVEMBER
SULAWESI BARAT,MAMASA,TABANG,TABANG BARAT,270,64.44,51,4,34,NOVEMBER
SULAWESI BARAT,MAMASA,TABANG,MASUPU,162,71.6,47,4,27,NOVEMBER
SULAWESI BARAT,MAMASA,TABANG,KALAMA,88,64.77,12,0,6,NOVEMBER
SULAWESI BARAT,MAMASA,TABANG,BAKADISURA,76,88.16,20,0,11,NOVEMBER
SULAWESI BARAT,MAMASA,TABANG,SALUKONA,215,64.65,23,11,16,NOVEMBER
SULAWESI BARAT,MAMASA,TABULAHAN,LAKAHANG,231,70.13,79,24,69,NOVEMBER
SULAWESI BARAT,MAMASA,TABULAHAN,PERIANGAN,420,65.71,64,34,57,NOVEMBER
SULAWESI BARAT,MAMASA,TABULAHAN,MALATIRO,211,62.56,28,10,32,NOVEMBER
SULAWESI BARAT,MAMASA,TABULAHAN,TABULAHAN,505,67.52,68,37,83,NOVEMBER
SULAWESI BARAT,MAMASA,TABULAHAN,SALULEANG,105,78.1,26,6,30,NOVEMBER
SULAWESI BARAT,MAMASA,TABULAHAN,TAMPAK KURRA,237,59.49,21,25,32,NOVEMBER
SULAWESI BARAT,MAMASA,TABULAHAN,GANDANG DEWATA,267,64.42,59,22,49,NOVEMBER
SULAWESI BARAT,MAMASA,TABULAHAN,BURANA,113,74.34,16,12,21,NOVEMBER
SULAWESI BARAT,MAMASA,TABULAHAN,SALUBAKKA,66,66.67,3,7,10,NOVEMBER
SULAWESI BARAT,MAMASA,TABULAHAN,PANGANDARAN,23,95.65,0,2,4,NOVEMBER
SULAWESI BARAT,MAMASA,TABULAHAN,TALOPAK,113,60.18,15,15,15,NOVEMBER
SULAWESI BARAT,MAMASA,TABULAHAN,PEU',124,62.9,14,4,11,NOVEMBER
SULAWESI BARAT,MAMASA,TABULAHAN,TIMORO,72,73.61,8,1,3,NOVEMBER
SULAWESI BARAT,MAMASA,TABULAHAN,LAKAHANG UTAMA,151,50.99,18,9,22,NOVEMBER
SULAWESI BARAT,MAMASA,TANDUK KALUA,MINAKE,108,76.85,21,6,16,NOVEMBER
SULAWESI BARAT,MAMASA,TANDUK KALUA,MALABO,32,90.63,5,0,6,NOVEMBER
SULAWESI BARAT,MAMASA,TANDUK KALUA,SINDAGAMANIK,71,60.56,11,6,11,NOVEMBER
SULAWESI BARAT,MAMASA,TANDUK KALUA,PARONDOBULAWAN,166,56.02,39,11,34,NOVEMBER
SULAWESI BARAT,MAMASA,TANDUK KALUA,TAMALANTIK,102,61.76,11,6,12,NOVEMBER
SULAWESI BARAT,MAMASA,TANDUK KALUA,MANNABABA,1393,19.53,54,27,107,NOVEMBER
SULAWESI BARAT,MAMASA,TANDUK KALUA,MESAKADA,275,78.55,51,9,51,NOVEMBER
SULAWESI BARAT,MAMASA,TANDUK KALUA,BALLABATU,272,53.31,34,12,38,NOVEMBER
SULAWESI BARAT,MAMASA,TANDUK KALUA,PAMBE,155,73.55,13,20,23,NOVEMBER
SULAWESI BARAT,MAMASA,TANDUK KALUA,SALURANO,197,61.93,18,17,31,NOVEMBER
SULAWESI BARAT,MAMASA,TANDUK KALUA,TALIMBUNG,414,71.26,50,24,60,NOVEMBER
SULAWESI BARAT,MAMASA,TANDUK KALUA,KANAN,294,60.88,43,20,36,NOVEMBER
SULAWESI BARAT,MAMASA,TAWALIAN,TAWALIAN,239,45.61,28,20,42,NOVEMBER
SULAWESI BARAT,MAMASA,TAWALIAN,TAWALIAN TIMUR,342,79.53,65,31,64,NOVEMBER
SULAWESI BARAT,MAMASA,TAWALIAN,KARIANGO,356,84.27,65,26,48,NOVEMBER
SULAWESI BARAT,MAMASA,TAWALIAN,RANTETANGNGA,245,80.41,48,14,41,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,ALLU,PETOOSANG,363,87.6,59,10,64,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,ALLU,MOMBI,132,87.12,16,10,24,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,ALLU,KALUMAMMANG,98,90.82,17,5,16,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,ALLU,PAO-PAO,86,90.7,16,8,18,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,ALLU,PUPPU URING,345,96.23,73,36,76,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,ALLU,SARAGIAN,344,94.19,70,13,47,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,ALLU,SAYOANG,382,87.7,92,55,98,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,ALLU,ALU,191,94.76,48,32,60,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,ANREAPI,359,97.49,96,55,110,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,DUAMPANUA,216,81.48,46,12,41,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,KELAPA DUA,167,50.3,11,18,26,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,PAPPANDANGAN,266,80.83,26,31,56,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,KUNYI,257,67.32,20,32,53,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,BALANIPA,183,66.67,26,31,44,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,TAMMAJARRA,145,92.41,29,32,44,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,TAMANGGALLE,219,93.61,34,23,52,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,MOSSO,237,89.87,47,17,49,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,GALUNG TULUK,188,90.96,37,29,57,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,SABANG SUBIK,523,86.42,108,39,102,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,PAMBUSUANG,193,96.89,32,9,36,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,BALA,206,68.93,28,25,43,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,LAMBANAN,347,89.63,55,23,72,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,LEGO,57,87.72,7,8,13,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,PALLIS,359,89.69,61,7,54,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,AMASSANGAN,197,98.98,35,9,32,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,TONYAMAN,114,96.49,17,4,14,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,KUAJANG,229,88.65,36,4,28,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,PAKU,448,93.75,72,14,64,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,MIRRING,270,64.44,51,4,34,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,BATETANGNGA,162,71.6,47,4,27,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,MAMMI,88,64.77,12,0,6,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,KALEOK,76,88.16,20,0,11,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,AMOLA,215,64.65,23,11,16,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,REA,231,70.13,79,24,69,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BULO,BULO,420,65.71,64,34,57,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BULO,PULLIWA,211,62.56,28,10,32,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BULO,PATAMBANUA,505,67.52,68,37,83,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BULO,KAROMBANG,105,78.1,26,6,30,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BULO,DAALA TIMUR,237,59.49,21,25,32,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BULO,LENGGO,267,64.42,59,22,49,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BULO,SABURA,113,74.34,16,12,21,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BULO,SEPPORRAKI,66,66.67,3,7,10,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,BULO,IHING,23,95.65,0,2,4,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,PAPPANG,113,60.18,15,15,15,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,LALIKO,124,62.9,14,4,11,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,BONDE,72,73.61,8,1,3,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,KATUMBANGAN LEMO,151,50.99,18,9,22,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,PANYAMPA,108,76.85,21,6,16,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,SURUANG,32,90.63,5,0,6,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,LAMPOKO,71,60.56,11,6,11,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,KATUMBANGAN,166,56.02,39,11,34,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,LAPEO,102,61.76,11,6,12,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,PARAPPE,1393,19.53,54,27,107,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,ONGKO,275,78.55,51,9,51,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,KENJE,272,53.31,34,12,38,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,SUMARRANG,155,73.55,13,20,23,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,BOTTO,197,61.93,18,17,31,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,GATTUNGAN,414,71.26,50,24,60,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,PADANG TIMUR,294,60.88,43,20,36,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,PADANG,239,45.61,28,20,42,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,LAGI-AGI,342,79.53,65,31,64,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,LIMBORO,356,84.27,65,26,48,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,LEMBANG LEMBANG,245,80.41,48,14,41,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,TANDASURA,363,87.6,59,10,64,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,SAMASUNDU,132,87.12,16,10,24,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,NAPO,98,90.82,17,5,16,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,TODANG TODANG,86,90.7,16,8,18,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,PENDULANGAN,345,96.23,73,36,76,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,RENGGEANG,344,94.19,70,13,47,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,SALARRI,382,87.7,92,55,98,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,TANGAN BARU,191,94.76,48,32,60,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,PALECE,359,97.49,96,55,110,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BATUPANGA,216,81.48,46,12,41,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,LUYO,MAMBU,167,50.3,11,18,26,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,LUYO,TENGGELANG,266,80.83,26,31,56,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BARU,257,67.32,20,32,53,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,LUYO,PUSSUI,183,66.67,26,31,44,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,LUYO,MAPILI BARAT,145,92.41,29,32,44,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,LUYO,SAMBALI WALI,219,93.61,34,23,52,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BATUPANGA DAALA,237,89.87,47,17,49,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,LUYO,LUYO,188,90.96,37,29,57,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,LUYO,PUSSUI BARAT,523,86.42,108,39,102,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,LUYO,PUCCADI,193,96.89,32,9,36,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,MAPILI,206,68.93,28,25,43,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,UGIBARU,347,89.63,55,23,72,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,RUMPA,57,87.72,7,8,13,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,KURMA,359,89.69,61,7,54,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,BUKU,197,98.98,35,9,32,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,BONNE BONNE,114,96.49,17,4,14,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,BEROANGIN,229,88.65,36,4,28,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,SEGERANG,448,93.75,72,14,64,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,BONRA,270,64.44,51,4,34,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,SATTOKO,162,71.6,47,4,27,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,RAPPANG BARAT,88,64.77,12,0,6,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,LANDI KANUSUANG,76,88.16,20,0,11,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,MATAKALI,215,64.65,23,11,16,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,PETAMPANUA,231,70.13,79,24,69,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,BARUMBUNG,420,65.71,64,34,57,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,PASIANG,211,62.56,28,10,32,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,TONROLIMA,505,67.52,68,37,83,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,INDOMAKKOMBONG,105,78.1,26,6,30,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,BUNGA-BUNGA,237,59.49,21,25,32,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,MATANGNGA,267,64.42,59,22,49,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,LILLI,113,74.34,16,12,21,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,RANGOAN,66,66.67,3,7,10,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,TAPUA,23,95.65,0,2,4,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,MAMBU TAPUA,113,60.18,15,15,15,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,BA'BA TAPUA,124,62.9,14,4,11,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,KATIMBANG,72,73.61,8,1,3,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,POLEWALI,151,50.99,18,9,22,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,WATTANG,108,76.85,21,6,16,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,SULEWATANG,32,90.63,5,0,6,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,LANTORA,71,60.56,11,6,11,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,TAKATIDUNG,166,56.02,39,11,34,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,PEKKABATA,102,61.76,11,6,12,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,MADATE,1393,19.53,54,27,107,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,MANDING,275,78.55,51,9,51,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,DARMA,272,53.31,34,12,38,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,PELITAKAN,155,73.55,13,20,23,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,TAPANGO,197,61.93,18,17,31,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,RAPPANG,414,71.26,50,24,60,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,DAKKA,294,60.88,43,20,36,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,BATU,239,45.61,28,20,42,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,RISO,342,79.53,65,31,64,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,PALATTA,356,84.27,65,26,48,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,TAPANGO BARAT,245,80.41,48,14,41,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,KURRAK,363,87.6,59,10,64,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,BUSSU,132,87.12,16,10,24,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,TUTTULA,98,90.82,17,5,16,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,JAMBU MALEA,86,90.7,16,8,18,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,KALIMBUA,345,96.23,73,36,76,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,BANATO REJO,344,94.19,70,13,47,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,TINAMBUNG,382,87.7,92,55,98,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,KARAMA,191,94.76,48,32,60,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,TANGNGA TANGNGA,359,97.49,96,55,110,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,LEKOPADIS,216,81.48,46,12,41,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,GALUNG LOMBOK,167,50.3,11,18,26,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,TANDUNG,266,80.83,26,31,56,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,BATULAYA,257,67.32,20,32,53,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,SEPABATU,183,66.67,26,31,44,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,TARAMANU,145,92.41,29,32,44,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,AMBOPADANG,219,93.61,34,23,52,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,TUBBI,237,89.87,47,17,49,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,RATTE,188,90.96,37,29,57,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,BESOANGIN,523,86.42,108,39,102,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,PIRIANG TAPIKO,193,96.89,32,9,36,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,PEBURRU,206,68.93,28,25,43,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,TALOBA,347,89.63,55,23,72,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,POLLEWANI,57,87.72,7,8,13,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,ARABUA,359,89.69,61,7,54,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,BESOANGIN UTARA,197,98.98,35,9,32,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,PODA,114,96.49,17,4,14,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,TARAMANU TUA,229,88.65,36,4,28,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,SIDODADI,448,93.75,72,14,64,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,SIDOREJO,270,64.44,51,4,34,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,SUMBEREJO,162,71.6,47,4,27,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,BUMIAYU,88,64.77,12,0,6,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,KEBUNSARI,76,88.16,20,0,11,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,BANUA BARU,215,64.65,23,11,16,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,NEPO,231,70.13,79,24,69,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,SUGIHWARAS,420,65.71,64,34,57,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,CAMPURJO,211,62.56,28,10,32,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,BUMIMULYO,505,67.52,68,37,83,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,TUMPILING,105,78.1,26,6,30,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,BAKKA-BAKKA,237,59.49,21,25,32,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,ARJO SARI,267,64.42,59,22,49,NOVEMBER
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,GALESON,113,74.34,16,12,21,NOVEMBER
SULAWESI BARAT,MAMUJU,MAMUJU,BINANGA,66,66.67,3,7,10,NOVEMBER
SULAWESI BARAT,MAMUJU,MAMUJU,MAMUNYU,23,95.65,0,2,4,NOVEMBER
SULAWESI BARAT,MAMUJU,MAMUJU,KAREMA,113,60.18,15,15,15,NOVEMBER
SULAWESI BARAT,MAMUJU,MAMUJU,RIMUKU,124,62.9,14,4,11,NOVEMBER
SULAWESI BARAT,MAMUJU,MAMUJU,BAMBU,72,73.61,8,1,3,NOVEMBER
SULAWESI BARAT,MAMUJU,MAMUJU,KARAMPUANG,151,50.99,18,9,22,NOVEMBER
SULAWESI BARAT,MAMUJU,MAMUJU,TADUI,108,76.85,21,6,16,NOVEMBER
SULAWESI BARAT,MAMUJU,MAMUJU,BATU PANNU,32,90.63,5,0,6,NOVEMBER
SULAWESI BARAT,MAMUJU,TAPALANG,GALUNG,71,60.56,11,6,11,NOVEMBER
SULAWESI BARAT,MAMUJU,TAPALANG,KASAMBANG,166,56.02,39,11,34,NOVEMBER
SULAWESI BARAT,MAMUJU,TAPALANG,DAYANGINNA,523,86.42,108,39,102,NOVEMBER
SULAWESI BARAT,MAMUJU,TAPALANG,OROBATU,193,96.89,32,9,36,NOVEMBER
SULAWESI BARAT,MAMUJU,TAPALANG,TAKANDEANG,206,68.93,28,25,43,NOVEMBER
SULAWESI BARAT,MAMUJU,TAPALANG,BELA,347,89.63,55,23,72,NOVEMBER
SULAWESI BARAT,MAMUJU,TAPALANG,TAAN,57,87.72,7,8,13,NOVEMBER
SULAWESI BARAT,MAMUJU,TAPALANG,TAMPALANG,359,89.69,61,7,54,NOVEMBER
SULAWESI BARAT,MAMUJU,TAPALANG,RANTEDODA,197,98.98,35,9,32,NOVEMBER
SULAWESI BARAT,MAMUJU,TAPALANG,KOPEANG,114,96.49,17,4,14,NOVEMBER
SULAWESI BARAT,MAMUJU,KALUKKU,SINYONYOI,229,88.65,36,4,28,NOVEMBER
SULAWESI BARAT,MAMUJU,KALUKKU,BEBANGA,448,93.75,72,14,64,NOVEMBER
SULAWESI BARAT,MAMUJU,KALUKKU,KALUKKU,270,64.44,51,4,34,NOVEMBER
SULAWESI BARAT,MAMUJU,KALUKKU,SINYONYOI SELATAN,162,71.6,47,4,27,NOVEMBER
SULAWESI BARAT,MAMUJU,KALUKKU,SONDOANG,88,64.77,12,0,6,NOVEMBER
SULAWESI BARAT,MAMUJU,KALUKKU,BERU-BERU,76,88.16,20,0,11,NOVEMBER
SULAWESI BARAT,MAMUJU,KALUKKU,BELANG BELANG,215,64.65,23,11,16,NOVEMBER
SULAWESI BARAT,MAMUJU,KALUKKU,KABULOANG,231,70.13,79,24,69,NOVEMBER
SULAWESI BARAT,MAMUJU,KALUKKU,KEANG,420,65.71,64,34,57,NOVEMBER
SULAWESI BARAT,MAMUJU,KALUKKU,POKKANG,211,62.56,28,10,32,NOVEMBER
SULAWESI BARAT,MAMUJU,KALUKKU,GULILING,505,67.52,68,37,83,NOVEMBER
SULAWESI BARAT,MAMUJU,KALUKKU,UHAIMATE,105,78.1,26,6,30,NOVEMBER
SULAWESI BARAT,MAMUJU,KALUKKU,KALUKKU BARAT,237,59.49,21,25,32,NOVEMBER
SULAWESI BARAT,MAMUJU,KALUKKU,PAMMULUKANG,267,64.42,59,22,49,NOVEMBER
SULAWESI BARAT,MAMUJU,KALUMPANG,KALUMPANG,113,74.34,16,12,21,NOVEMBER
SULAWESI BARAT,MAMUJU,KALUMPANG,KARATAUN,66,66.67,3,7,10,NOVEMBER
